,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
97591,0.756677,udp,dns,CON,2,2,122,318,3.964704,62,252,644.92511,1681.034424,0,0,0.008,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,61,159,0,0,1,3,1,1,1,1,0,0,0,1,1,0,DoS,1
97633,3.910883,tcp,-,FIN,16,8,10986,354,5.881025,254,252,21069.41016,634.12793,5,1,256.882065,537.841,22124.62273,810.117062,255,1714962033,934203799,255,0.269616,0.145991,0.123625,687,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
97655,1.715834,tcp,smtp,FIN,20,20,3056,1650,22.729471,254,252,13539.77148,7310.730469,7,8,90.307052,83.889898,4703.916879,112.401531,255,1142282659,4183286236,255,0.134417,0.071414,0.063003,153,83,0,0,1,1,1,1,1,1,0,0,0,2,1,0,DoS,1
97677,1.650063,tcp,http,FIN,10,10,790,1280,11.514712,62,252,3447.141113,5585.241211,2,2,183.313,177.034891,10790.73854,269.201969,255,3632970120,1120648498,255,0.114726,0.05674,0.057986,79,128,1,183,1,1,1,1,1,1,0,0,1,2,1,0,DoS,1
97678,3.231846,ospf,-,INT,82,0,5248,0,25.063075,254,0,12832.29395,0.0,0,0,39.899332,0.0,67.509523,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,1,1,1,1,0,0,0,24,1,0,DoS,1
97704,59.760056,ospf,-,INT,180,0,48960,0,2.995312,254,0,6517.79834,0.0,0,0,333.854969,0.0,403.300313,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,2,2,1,1,4,0,0,0,24,1,0,DoS,1
97707,59.760056,ospf,-,INT,180,0,48960,0,2.995312,254,0,6517.79834,0.0,0,0,333.854969,0.0,403.300313,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,2,2,1,1,4,0,0,0,24,1,0,DoS,1
97722,0.583733,tcp,-,FIN,10,10,504,522,32.549127,254,252,6222.022461,6441.300781,2,2,64.859222,55.657445,4135.005487,118.796336,255,4027223805,2291017177,255,0.136478,0.066293,0.070185,50,52,0,0,3,1,1,1,1,3,0,0,0,1,2,0,DoS,1
97727,19.888327,ospf,-,INT,20,0,900,0,0.955334,254,0,343.920349,0.0,0,0,1046.753875,0.0,1227.6275,0.0,0,0,0,0,0.0,0.0,0.0,45,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
97733,19.888327,ospf,-,INT,20,0,900,0,0.955334,254,0,343.920349,0.0,0,0,1046.753875,0.0,1227.6275,0.0,0,0,0,0,0.0,0.0,0.0,45,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
97752,0.299681,tcp,http,FIN,10,6,652,268,50.053222,254,252,15669.99512,5979.691406,2,1,29.732222,52.783,1438.686883,68.172383,255,1308621296,2932446067,255,0.053533,0.035761,0.017772,65,45,1,0,1,1,1,1,1,2,0,0,1,1,1,0,DoS,1
97753,0.580351,tcp,http,FIN,10,8,790,964,29.292618,62,252,9800.96582,11634.33887,2,2,64.383111,71.06257,3448.024458,84.353352,255,4207259800,1632242433,255,0.142558,0.082904,0.059654,79,121,1,76,1,1,3,1,1,1,0,0,1,1,1,0,DoS,1
97757,58.705761,ospf,-,REQ,60,0,16320,0,1.005012,254,0,2186.90625,0.0,0,0,1022.608875,0.0,1273.60675,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,2,1,1,1,0,0,0,2,1,0,DoS,1
97760,58.705761,ospf,-,REQ,60,0,16320,0,1.005012,254,0,2186.90625,0.0,0,0,1022.608875,0.0,1273.60675,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,2,1,1,1,0,0,0,2,1,0,DoS,1
97764,0.35486,tcp,-,FIN,10,6,2392,268,42.27019,254,252,48537.44922,5049.878906,2,1,36.433889,50.771398,1942.722871,75.698734,255,3859518099,50386669,255,0.13819,0.101,0.03719,239,45,0,0,3,1,2,1,1,2,0,0,0,3,1,0,DoS,1
97791,58.705761,ospf,-,REQ,60,0,16320,0,1.005012,254,0,2186.90625,0.0,0,0,1022.608875,0.0,1273.60675,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,2,1,1,1,0,0,0,2,1,0,DoS,1
97794,5e-06,udp,-,INT,2,0,216,0,200000.0051,62,0,172800000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,2,2,1,1,1,0,0,0,1,1,0,DoS,1
97795,10.500966,tcp,ftp,FIN,36,40,1836,2132,7.1422,254,252,1359.874878,1583.854248,11,15,300.027593,266.4834,17727.44139,18640.3074,255,2109276066,3160546588,255,0.268392,0.105106,0.163286,51,53,0,0,1,1,1,1,1,1,1,1,0,1,1,0,DoS,1
97823,0.512371,tcp,http,FIN,10,6,792,268,29.275661,254,252,11132.55859,3497.465576,2,1,53.030444,93.078203,2850.615293,138.396547,255,3173573025,1925695504,255,0.069538,0.046976,0.022562,79,45,1,0,4,1,1,1,1,1,0,0,1,1,1,0,DoS,1
97830,0.845817,tcp,pop3,FIN,20,20,968,2708,46.109263,62,252,8701.645508,24336.23242,7,8,44.470002,40.839684,2150.744093,47.586312,255,1677864635,598753763,255,0.093176,0.069842,0.023334,48,135,0,0,1,1,2,1,1,1,0,0,0,1,2,0,DoS,1
97839,0.487175,tcp,http,FIN,10,8,824,1226,34.895059,62,252,12184.5332,17619.95313,2,2,54.130556,63.038285,3056.529057,87.824227,255,3952702657,1258947228,255,0.102307,0.045181,0.057126,82,153,1,199,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
97844,8e-06,udp,-,INT,2,0,1242,0,125000.0003,254,0,621000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,621,0,0,0,4,2,1,1,1,1,0,0,0,2,1,0,DoS,1
97852,3.231846,ospf,-,INT,82,0,5248,0,25.063075,254,0,12832.29395,0.0,0,0,39.899332,0.0,67.509523,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,1,1,1,1,0,0,0,24,1,0,DoS,1
97859,0.844782,tcp,-,FIN,14,12,1438,2358,29.593434,254,252,12651.78516,20473.92188,4,3,63.217849,73.536,3877.01997,117.734922,255,454896922,1942110574,255,0.089245,0.035878,0.053367,103,197,0,0,3,1,1,1,1,1,0,0,0,2,1,0,DoS,1
97891,59.49836,ospf,-,REQ,74,0,20128,0,1.226925,254,0,2669.787842,0.0,0,0,828.756313,0.0,998.777438,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,1,1,1,1,0,0,0,1,1,0,DoS,1
97908,2.071955,tcp,smtp,FIN,226,50,271922,3024,132.724892,62,252,1045269.813,11444.26465,110,8,9.208689,41.935898,990.370905,51.461664,255,1898679406,4261929613,255,0.032946,0.016311,0.016635,1203,60,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
97926,0.520064,tcp,-,FIN,10,8,718,358,32.688285,62,252,9952.621094,4830.174805,2,2,57.784889,67.17443,3306.532957,110.560305,255,4256568944,1906158068,255,0.251866,0.048323,0.203543,72,45,0,0,1,1,1,1,1,1,0,0,0,2,1,0,DoS,1
97932,0.081419,udp,dns,INT,3,0,158,0,24.564291,254,0,10415.25977,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,53,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
97943,58.705761,ospf,-,REQ,60,0,16320,0,1.005012,254,0,2186.90625,0.0,0,0,1022.608875,0.0,1273.60675,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,2,1,1,1,0,0,0,2,1,0,DoS,1
97950,0.56028,tcp,http,FIN,10,10,816,1034,33.911614,62,252,10494.75195,13293.35254,2,2,62.253333,54.444109,3980.091387,111.728258,255,2592957845,1488322847,255,0.094405,0.029048,0.065357,82,103,1,55,2,1,1,1,1,1,0,0,1,1,1,0,DoS,1
97957,0.292284,tcp,http,FIN,10,8,858,1274,58.162607,254,252,21157.50391,30518.26172,2,2,32.476,36.69,1577.186874,50.737422,255,508482113,1447533536,255,0.092716,0.0347,0.058016,86,159,1,210,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
97993,0.566744,tcp,-,FIN,22,10,18453,440,54.698415,254,252,248648.4063,5589.825195,8,1,28.3372,59.068777,2605.627713,73.972242,255,1756015979,3891336888,255,0.096029,0.034478,0.061551,839,44,0,0,2,1,1,1,1,1,0,0,0,2,1,0,DoS,1
97995,1.1e-05,udp,-,INT,2,0,1980,0,90909.0902,254,0,720000000.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,990,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
98037,7.768967,ospf,-,REQ,20,0,5440,0,2.445628,254,0,5321.685547,0.0,0,0,465.277062,0.0,492.987781,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,1,1,1,4,0,0,0,1,1,0,DoS,1
98038,7.768967,ospf,-,REQ,20,0,5440,0,2.445628,254,0,5321.685547,0.0,0,0,465.277062,0.0,492.987781,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,1,1,1,4,0,0,0,1,1,0,DoS,1
98040,1.899846,tcp,http,FIN,10,8,1330,354,8.948094,254,252,5040.408691,1305.369019,2,1,204.379111,258.015422,13615.9896,529.683875,255,473828032,3856038359,255,0.172713,0.093731,0.078982,133,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
98044,0.615819,tcp,http,FIN,10,10,954,1334,30.853223,62,252,11159.12305,15601.98731,2,2,68.424333,57.317891,4287.301087,113.456734,255,2183988215,225286235,255,0.094157,0.033714,0.060443,95,133,1,201,1,1,1,1,1,1,0,0,1,2,1,0,DoS,1
98057,59.49836,ospf,-,REQ,74,0,20128,0,1.226925,254,0,2669.787842,0.0,0,0,828.756313,0.0,998.777438,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,1,1,1,1,0,0,0,1,1,0,DoS,1
98060,59.760056,ospf,-,INT,180,0,48960,0,2.995312,254,0,6517.79834,0.0,0,0,333.854969,0.0,403.300313,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,2,2,1,1,4,0,0,0,24,1,0,DoS,1
98070,2.796457,tcp,-,FIN,256,42,330633,1816,106.205815,62,252,942169.3125,5072.132324,125,1,10.865117,66.546172,1244.638518,77.151641,255,676064944,2608792649,255,0.166494,0.068061,0.098433,1292,43,1,0,2,1,1,1,1,1,0,0,1,1,1,0,DoS,1
98074,0.468131,tcp,http,FIN,10,8,878,1512,36.314621,62,252,13517.58398,22609.05664,2,2,52.014556,61.613855,2780.019625,116.580062,255,3943122205,399538538,255,0.079463,0.017237,0.062226,88,189,1,54,3,1,1,1,1,1,0,0,4,1,1,0,DoS,1
98076,0.697162,tcp,http,FIN,10,10,800,1398,27.253351,62,252,8262.068359,14447.14453,2,2,77.462444,72.246,5368.936499,111.057102,255,919106110,3576474020,255,0.113397,0.046251,0.067146,80,140,1,249,2,1,1,1,1,1,0,0,1,1,1,0,DoS,1
98077,1.03853,tcp,http,FIN,10,8,1234,354,16.369291,62,252,8558.250977,2387.990723,2,1,112.751444,133.084422,6252.354696,245.674391,255,1253545237,1570896566,255,0.179562,0.10693,0.072632,123,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
98099,4e-06,sctp,-,INT,2,0,104,0,250000.0006,254,0,104000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,DoS,1
98102,3.54658,tcp,smtp,FIN,68,28,69642,2166,26.786368,254,252,154781.2188,4712.14502,31,8,52.919401,128.620961,4213.436342,151.392469,255,4186975798,3585436417,255,0.171949,0.073811,0.098138,1024,77,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
98104,1.831741,tcp,http,FIN,38,206,1990,264888,132.660678,62,252,8464.079102,1151267.625,2,101,49.481866,8.89698,2771.49147,1371.417324,255,110983305,551947674,255,0.072179,0.01675,0.055429,52,1286,1,0,2,1,2,2,2,2,0,0,4,2,2,0,DoS,1
98118,2.329077,tcp,smtp,FIN,24,20,3313,1842,18.462249,62,252,10905.60742,6010.964844,8,8,101.264216,117.835945,5385.140851,146.195594,255,3362995397,2240123708,255,0.165109,0.074849,0.09026,138,92,0,0,1,1,2,1,1,2,0,0,0,2,1,0,DoS,1
98132,57.977638,ospf,-,INT,72,0,19584,0,1.22461,254,0,2664.751465,0.0,0,0,816.5865,0.0,1094.07825,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
98133,57.977638,ospf,-,INT,72,0,19584,0,1.22461,254,0,2664.751465,0.0,0,0,816.5865,0.0,1094.07825,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
98136,2.49404,tcp,http,FIN,14,6,994,268,7.618162,62,252,2960.658203,718.512939,6,1,191.849236,483.371594,19092.72594,960.689125,255,3475933781,1831029240,255,0.122482,0.06677,0.055712,71,45,1,0,1,1,18,1,1,26,0,0,1,18,1,0,DoS,1
98137,0.46561,sctp,-,CON,4,2,568,432,10.738601,254,60,7319.430664,3711.260498,0,0,155.203328,0.009,219.482875,0.0,0,0,0,0,0.0,0.0,0.0,142,216,0,0,1,0,1,1,1,1,0,0,0,1,1,0,DoS,1
98147,0.523821,tcp,http,FIN,14,8,7548,3100,40.090031,254,252,107044.2031,41434.0,4,2,40.293922,59.690145,2510.954816,87.765219,255,3190455350,4054346304,255,0.091586,0.055427,0.036159,539,388,1,1239,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
98150,13.753861,ospf,-,INT,20,0,1280,0,1.38143,254,0,707.292297,0.0,0,0,723.887438,0.0,830.381062,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,2,1,1,1,0,0,0,2,1,0,DoS,1
98153,4e-06,sctp,-,INT,2,0,104,0,250000.0006,254,0,104000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,DoS,1
98154,4e-06,sctp,-,INT,2,0,104,0,250000.0006,254,0,104000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,DoS,1
98159,9e-06,gre,-,INT,2,0,156,0,111111.1072,254,0,69333328.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,78,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
98160,9e-06,gre,-,INT,2,0,156,0,111111.1072,254,0,69333328.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,78,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
98176,0.352176,tcp,http,FIN,10,8,764,1544,48.271317,62,252,15628.54883,30689.19922,2,2,39.130667,48.426,2098.610208,65.45698,255,1621009509,1631675710,255,0.052161,0.01243,0.039731,76,193,1,364,1,1,29,1,1,1,0,0,1,1,1,0,DoS,1
98177,0.208117,tcp,-,FIN,14,6,7008,268,91.294803,254,252,250166.9844,8610.541016,4,1,14.458077,39.521801,1038.079755,62.584484,255,515869787,3682704709,255,0.04931,0.010499,0.038811,501,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
98183,0.91151,tcp,smtp,FIN,26,20,9849,1840,49.368631,254,252,83123.60938,15341.57617,10,8,36.4604,45.774422,1950.505566,55.183004,255,2288484942,3142738170,255,0.05864,0.011204,0.047436,379,92,0,0,1,1,1,1,1,2,0,0,0,1,1,0,DoS,1
98204,0.295844,tcp,http,FIN,10,6,3234,268,50.702399,254,252,78717.16406,6057.246582,2,1,28.821778,53.109801,1484.145121,76.118117,255,3299138930,3312430651,255,0.052645,0.030287,0.022358,323,45,1,0,1,1,1,1,1,2,0,0,1,2,1,0,DoS,1
98215,57.977638,ospf,-,INT,72,0,19584,0,1.22461,254,0,2664.751465,0.0,0,0,816.5865,0.0,1094.07825,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
98218,57.977638,ospf,-,INT,72,0,19584,0,1.22461,254,0,2664.751465,0.0,0,0,816.5865,0.0,1094.07825,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
98220,0.313469,tcp,http,FIN,10,8,774,1156,54.231839,62,252,17788.04297,25827.11523,2,2,34.829889,33.45743,1699.12559,61.900848,255,3455365036,3329592028,255,0.088644,0.046179,0.042465,77,145,1,166,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
98223,19.888327,ospf,-,INT,20,0,900,0,0.955334,254,0,343.920349,0.0,0,0,1046.753875,0.0,1227.6275,0.0,0,0,0,0,0.0,0.0,0.0,45,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
98253,59.49836,ospf,-,REQ,74,0,20128,0,1.226925,254,0,2669.787842,0.0,0,0,828.756313,0.0,998.777438,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,1,1,1,1,0,0,0,1,1,0,DoS,1
98277,58.705761,ospf,-,REQ,60,0,16320,0,1.005012,254,0,2186.90625,0.0,0,0,1022.608875,0.0,1273.60675,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,2,1,1,1,0,0,0,2,1,0,DoS,1
98280,58.705761,ospf,-,REQ,60,0,16320,0,1.005012,254,0,2186.90625,0.0,0,0,1022.608875,0.0,1273.60675,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,2,1,1,1,0,0,0,2,1,0,DoS,1
98306,19.888327,ospf,-,INT,20,0,900,0,0.955334,254,0,343.920349,0.0,0,0,1046.753875,0.0,1227.6275,0.0,0,0,0,0,0.0,0.0,0.0,45,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
98311,2.123904,tcp,http,FIN,10,8,814,1196,8.004128,62,252,2760.953369,3943.681152,2,2,235.989333,285.239,16991.89969,642.663812,255,3497113426,1639987539,255,0.176494,0.114899,0.061595,81,150,1,196,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
98314,7e-06,udp,-,INT,2,0,336,0,142857.1409,254,0,192000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,168,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
98337,1.307596,tcp,-,FIN,32,120,1610,137138,115.479096,62,252,9544.232422,832036.8125,6,58,42.180515,10.782075,2012.665871,1030.363301,255,2058843720,4050559061,255,0.073347,0.023804,0.049543,50,1143,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
98340,0.634085,tcp,-,FIN,10,6,1754,268,23.656134,62,252,19921.61914,2826.119629,2,1,63.674556,115.345797,3522.103619,179.906297,255,485447921,4059195632,255,0.145449,0.057352,0.088097,175,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
98343,0.854442,tcp,-,FIN,16,6,11614,268,24.577444,254,252,101951.9141,2097.275146,5,1,54.810331,158.439594,4247.05759,278.395188,255,3477864392,3238335562,255,0.111526,0.062236,0.04929,726,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
98371,1.092821,tcp,-,FIN,18,18,998,2576,32.027203,62,252,6903.234863,17810.78516,6,7,64.283588,56.175531,2979.064899,62.791383,255,121769016,904919271,255,0.126983,0.085095,0.041888,55,143,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
98402,0.169502,udp,dns,CON,2,2,110,234,17.698906,254,60,2595.8396,5522.058594,0,0,0.009,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,55,117,0,0,1,0,1,1,1,1,0,0,0,1,1,0,DoS,1
98404,7e-06,udp,-,INT,2,0,422,0,142857.1409,254,0,241142848.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,211,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
98406,0.806072,tcp,http,FIN,10,10,794,4130,23.571095,62,252,7096.140137,36890.00391,2,3,89.563556,79.021889,5042.931821,5933.747608,255,3238699851,649679415,255,0.10674,0.060243,0.046497,79,413,1,1623,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
98414,1.831741,tcp,http,FIN,38,206,1990,264888,132.660678,62,252,8464.079102,1151267.625,2,101,49.481866,8.89698,2771.49147,1371.417324,255,110983305,551947674,255,0.072179,0.01675,0.055429,52,1286,1,0,2,1,2,2,2,2,0,0,4,2,2,0,DoS,1
98417,0.46561,sctp,-,CON,4,2,568,432,10.738601,254,60,7319.430664,3711.260498,0,0,155.203328,0.009,219.482875,0.0,0,0,0,0,0.0,0.0,0.0,142,216,0,0,1,0,1,1,1,1,0,0,0,1,1,0,DoS,1
98446,7.768967,ospf,-,REQ,20,0,5440,0,2.445628,254,0,5321.685547,0.0,0,0,465.277062,0.0,492.987781,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,1,1,1,4,0,0,0,1,1,0,DoS,1
98455,0.531851,tcp,-,FIN,12,8,5060,354,35.724292,254,252,69778.94531,4662.959961,3,1,45.054183,68.69957,3109.189112,118.152672,255,2849573703,1758162007,255,0.127138,0.05095,0.076188,422,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
98466,1.419038,tcp,smtp,FIN,32,22,18535,1882,37.349245,62,252,101229.1406,10130.80664,13,8,45.775421,65.88543,2782.160372,78.436813,255,1896627166,798202003,255,0.090065,0.025004,0.065061,579,86,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
98481,13.753861,ospf,-,INT,20,0,1280,0,1.38143,254,0,707.292297,0.0,0,0,723.887438,0.0,830.381062,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,2,1,1,1,0,0,0,2,1,0,DoS,1
98522,59.760056,ospf,-,INT,180,0,48960,0,2.995312,254,0,6517.79834,0.0,0,0,333.854969,0.0,403.300313,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,2,2,1,1,4,0,0,0,24,1,0,DoS,1
98524,1e-06,udp,-,INT,2,0,754,0,1000000.003,254,0,3016000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,377,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,DoS,1
98525,0.370355,tcp,http,FIN,14,8,7650,1066,56.702352,62,252,153452.7656,20153.63672,4,2,28.488845,45.517715,1619.442025,64.864828,255,2482200902,1683021520,255,0.08852,0.050986,0.037534,546,133,1,109,3,1,1,1,1,1,0,0,1,2,1,0,DoS,1
98535,0.916925,tcp,smtp,FIN,26,20,9837,1712,49.077078,254,252,82528.01563,14195.27246,10,8,36.677,47.017895,2043.5949,61.831109,255,1503468176,2591371713,255,0.062842,0.017879,0.044963,378,86,0,0,1,1,1,1,1,1,0,0,0,17,1,0,DoS,1
98579,0.46561,sctp,-,CON,4,2,568,432,10.738601,254,60,7319.430664,3711.260498,0,0,155.203328,0.009,219.482875,0.0,0,0,0,0,0.0,0.0,0.0,142,216,0,0,1,0,1,1,1,1,0,0,0,1,1,0,DoS,1
98587,0.46561,sctp,-,CON,4,2,568,432,10.738601,254,60,7319.430664,3711.260498,0,0,155.203328,0.009,219.482875,0.0,0,0,0,0,0.0,0.0,0.0,142,216,0,0,1,0,1,1,1,1,0,0,0,1,1,0,DoS,1
98612,1.081601,tcp,smtp,FIN,18,18,2710,1234,32.359437,254,252,18934.89258,8624.251953,6,7,63.623588,59.903176,3562.878069,99.151023,255,1451360386,1041271479,255,0.115379,0.05938,0.055999,151,69,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
98665,7.768967,ospf,-,REQ,20,0,5440,0,2.445628,254,0,5321.685547,0.0,0,0,465.277062,0.0,492.987781,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,1,1,1,4,0,0,0,1,1,0,DoS,1
98669,0.85365,tcp,http,FIN,10,8,834,2234,19.914485,254,252,7038.013672,18321.32617,2,2,94.85,112.423859,5145.544396,209.445609,255,106357866,3708520719,255,0.125977,0.065841,0.060136,83,279,1,706,1,1,2,1,1,1,0,0,1,1,1,0,DoS,1
98685,0.700194,tcp,http,FIN,10,8,824,1522,24.278985,62,252,8477.650391,15218.63965,2,2,77.789222,87.128,4104.324139,122.418344,255,1890424504,2103709216,255,0.140475,0.090297,0.050178,82,190,1,345,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
98696,6.781447,tcp,-,FIN,10,8,466,354,2.50684,254,252,495.469482,365.703674,2,1,753.494111,942.095312,48121.39052,1464.212125,255,58585873,1826279588,255,0.199605,0.143774,0.055831,47,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
98704,0.473454,tcp,-,FIN,8,16,364,13440,48.579165,254,252,5390.175293,212903.4688,1,6,67.440429,29.298867,4012.301053,2275.983175,255,905383232,1108677387,255,0.06063,0.033962,0.026668,46,840,0,0,1,1,2,1,1,2,0,0,0,2,1,0,DoS,1
98711,0.567441,tcp,http,FIN,10,8,788,1360,29.959063,62,252,10009.85156,16777.07422,2,2,63.049,64.790715,3142.485208,99.475578,255,1798886249,1611595504,255,0.214208,0.112881,0.101327,79,170,1,274,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
98713,0.70555,tcp,http,FIN,10,8,844,1252,24.094677,62,252,8617.390625,12427.18457,2,2,78.299111,89.90643,4052.317064,138.429375,255,641931411,232257137,255,0.164758,0.076204,0.088554,84,157,1,202,1,1,1,1,1,1,0,0,1,2,1,0,DoS,1
98751,0.169502,udp,dns,CON,2,2,110,234,17.698906,254,60,2595.8396,5522.058594,0,0,0.009,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,55,117,0,0,1,0,1,1,1,1,0,0,0,1,1,0,DoS,1
98753,0.49456,tcp,http,FIN,10,8,802,1216,34.373989,62,252,11679.06836,17211.25781,2,2,54.933,65.05557,2787.367296,92.096461,255,2246807003,2051912877,255,0.081849,0.039169,0.04268,80,152,1,204,6,1,1,4,1,1,0,0,1,4,1,0,DoS,1
98770,1.369859,tcp,http,FIN,16,50,1008,60523,47.45014,62,252,5518.816406,346388.9375,2,23,91.257398,26.480042,5774.52869,4215.788768,255,196302017,3476922607,255,0.169713,0.072335,0.097378,63,1210,1,29015,2,1,1,2,1,1,0,0,1,2,1,0,DoS,1
98778,0.939261,tcp,dns,FIN,10,8,518,354,18.099335,254,252,3977.594971,2640.373535,2,1,101.653889,123.022859,5497.27877,214.726156,255,3307600874,444951665,255,0.16983,0.078098,0.091732,52,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
98818,42.289818,tcp,http,FIN,704,4548,31016,6183627,124.167005,62,252,5858.999023,1169504.75,3,2272,60.327839,9.288363,2856.604424,1110.780004,255,1733190871,2721512566,255,0.094748,0.05663,0.038118,44,1360,1,257,1,1,2,1,1,1,0,0,1,1,1,0,DoS,1
