,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
120482,0.79468,tcp,-,FIN,10,8,564,354,21.392259,254,252,5114.008301,3120.75293,2,1,86.213667,104.181711,6085.230871,146.160766,255,1432465559,2080142231,255,0.092736,0.065403,0.027333,56,44,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
120484,3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0,Reconnaissance,1
120487,0.90115,tcp,-,FIN,10,8,564,354,18.864784,254,252,4509.792969,2752.039062,2,1,93.261333,120.63957,6643.865346,149.001344,255,3047692074,2913985263,255,0.121487,0.05667,0.064817,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
120494,0.199695,tcp,http,FIN,10,6,908,268,75.114547,254,252,32769.97266,8973.68457,2,1,20.494111,37.253398,1115.911085,62.045121,255,3652482485,629134358,255,0.072544,0.013424,0.05912,91,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
120497,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,5,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
120498,8e-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
120504,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,2,0,0,0,1,1,0,Reconnaissance,1
120509,0.823164,tcp,http,FIN,10,8,790,354,20.652021,254,252,6909.92334,3012.765381,2,1,81.175667,107.460289,5498.155639,132.338016,255,739968758,1080647180,255,0.127785,0.070933,0.056852,79,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
120516,1.6e-05,udp,-,INT,2,0,168,0,62500.00016,254,0,42000000.0,0.0,0,0,0.016,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
120517,1.308267,tcp,-,FIN,10,8,564,354,12.994289,254,252,3106.399658,1895.637573,2,1,142.670667,173.323141,9387.072895,239.005422,255,3443704416,3771896697,255,0.201434,0.094996,0.106438,56,44,0,0,5,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
120521,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,6,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
120526,1.127993,tcp,-,FIN,10,8,564,354,15.071016,254,252,3602.859375,2198.595215,2,1,121.271333,153.896,7367.235607,236.526328,255,1121168031,3800802450,255,0.114988,0.05071,0.064278,56,44,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
120529,1.049021,tcp,http,FIN,10,8,748,354,16.205586,254,252,5140.030762,2364.108887,2,1,116.418667,135.480141,6538.15147,211.433437,255,261513126,3061562783,255,0.193271,0.100652,0.092619,75,44,1,0,2,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
120532,8e-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
120535,0.643283,tcp,-,FIN,10,8,564,354,26.426938,254,252,6317.592773,3855.223877,2,1,71.475889,89.252859,5453.358854,140.943031,255,3080172213,2344453410,255,0.061106,0.014897,0.046209,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
120538,0.155935,tcp,http,FIN,10,6,912,268,96.193924,254,252,42120.11328,11491.96777,2,1,15.703667,28.449,1006.211362,46.114586,255,1736670484,1893032459,255,0.025172,0.013682,0.01149,91,45,1,0,1,1,1,1,1,1,0,0,1,1,2,0,Reconnaissance,1
120548,0.254617,tcp,http,FIN,10,6,860,268,58.912012,254,252,24318.87891,7038.021484,2,1,28.290778,34.967199,1488.996107,63.668383,255,1421432416,2043067652,255,0.10606,0.074993,0.031067,86,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
120551,0.196237,tcp,http,FIN,10,6,864,268,76.438185,254,252,31716.75195,9131.81543,2,1,20.208556,37.988199,1048.352709,62.820223,255,4176647850,2871780929,255,0.051466,0.006288,0.045178,86,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
120554,2.381861,tcp,-,FIN,10,8,564,354,7.137276,254,252,1706.228882,1041.202637,2,1,260.354111,325.677281,15502.01803,571.1545,255,183143831,4175517255,255,0.226419,0.102117,0.124302,56,44,0,0,2,1,2,1,1,3,0,0,0,1,2,0,Reconnaissance,1
120561,2.399511,tcp,-,FIN,10,8,564,354,7.084777,254,252,1693.678345,1033.543823,2,1,266.612333,337.046844,19400.30675,539.424188,255,1368759428,2801481345,255,0.104193,0.039376,0.064817,56,44,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
120566,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
120567,0.647203,tcp,-,FIN,10,8,564,354,26.266873,254,252,6279.327637,3831.873291,2,1,71.382,89.827,5610.308072,139.461484,255,3519953351,2313025261,255,0.05731,0.018405,0.038905,56,44,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
120574,1.539929,tcp,-,FIN,10,8,564,354,11.03947,254,252,2639.082764,1610.463867,2,1,169.457,214.552281,10565.72109,364.855406,255,2200166683,2601570353,255,0.098769,0.038054,0.060715,56,44,0,0,2,1,1,2,1,1,0,0,0,18,1,0,Reconnaissance,1
120576,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
120577,30.050091,ospf,-,INT,20,0,1280,0,0.632278,254,0,323.726135,0.0,0,0,1581.583625,0.0,1876.1445,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
120592,2.773879,tcp,http,FIN,10,8,918,354,6.128602,254,252,2385.107666,894.054871,2,1,301.694556,385.334719,19035.1176,651.709,255,2498440797,2049103055,255,0.178648,0.076531,0.102117,92,44,1,0,2,1,1,1,1,1,0,0,1,2,1,0,Reconnaissance,1
120593,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,5,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
120596,1.191821,tcp,-,FIN,10,8,564,354,14.263887,254,252,3409.908203,2080.849365,2,1,120.733222,156.306141,7172.19671,196.412375,255,2138722944,4186836398,255,0.217747,0.097669,0.120078,56,44,0,0,5,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
120618,0.742267,tcp,http,FIN,10,6,1276,268,20.208361,254,252,12383.68359,2414.225586,2,1,82.474111,118.100602,4336.729663,206.47275,255,2626724502,2233138261,255,0.233756,0.151051,0.082705,128,45,1,0,2,1,1,1,1,1,0,0,1,3,1,0,Reconnaissance,1
120662,1e-05,udp,-,INT,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
120676,1e-05,udp,-,INT,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
120685,3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
120696,4e-06,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,5,2,1,2,1,1,0,0,0,4,2,0,Reconnaissance,1
120726,8e-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
120757,1e-06,udp,-,INT,2,0,168,0,1000000.003,254,0,672000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,8,2,2,1,1,3,0,0,0,2,1,0,Reconnaissance,1
120778,0.565835,tcp,http,FIN,10,6,844,268,26.509495,254,252,10745.18164,3167.000977,2,1,62.766333,101.564797,3612.376361,184.538922,255,1711595265,4198046086,255,0.120026,0.058006,0.06202,84,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Reconnaissance,1
120781,1.467254,tcp,-,FIN,10,8,564,354,11.586269,254,252,2769.799805,1690.232178,2,1,149.262222,194.684422,10331.51269,250.590141,255,652437792,1866597617,255,0.175384,0.104459,0.070925,56,44,0,0,4,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
120795,1.304335,tcp,-,FIN,10,8,564,354,13.033462,254,252,3115.763916,1901.352051,2,1,141.367444,170.737719,8465.389915,274.861188,255,2469319808,1839172821,255,0.205046,0.109161,0.095885,56,44,0,0,6,1,1,1,1,1,0,0,0,4,1,0,Reconnaissance,1
120801,1.219693,tcp,-,FIN,10,8,564,354,13.937934,254,252,3331.986084,2033.298584,2,1,127.686111,166.455578,8761.131163,228.069844,255,583808770,661485699,255,0.164343,0.054495,0.109848,56,44,0,0,5,1,1,1,1,1,0,0,0,3,1,0,Reconnaissance,1
120825,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,3,2,2,3,0,0,0,4,3,0,Reconnaissance,1
120848,1.588869,tcp,-,FIN,10,8,564,354,10.699435,254,252,2557.794189,1560.858765,2,1,176.541,215.037859,13258.19636,346.617031,255,844836435,3762470143,255,0.148603,0.082948,0.065655,56,44,0,0,3,1,1,1,1,1,0,0,0,3,1,0,Reconnaissance,1
120878,0.315915,sctp,-,CON,2,2,152,82,9.496226,254,60,1924.568359,1038.254028,0,0,0.009,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,76,41,0,0,1,0,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
120886,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,Reconnaissance,1
120971,0.756825,tcp,-,FIN,10,8,564,354,22.462261,254,252,5369.801758,3276.847412,2,1,80.178,102.94957,5784.297826,139.275891,255,1373260299,3184541113,255,0.101178,0.036175,0.065003,56,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
120977,3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
120979,0.911554,tcp,-,FIN,10,8,564,354,18.649472,254,252,4458.320801,2720.628906,2,1,98.473,120.231141,6308.853885,170.281422,255,942573800,1411207448,255,0.098269,0.069935,0.028334,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
120995,2e-06,udp,-,INT,2,0,168,0,500000.0013,254,0,336000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
121034,9e-06,udp,snmp,INT,2,0,136,0,111111.1072,254,0,60444444.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,68,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
121041,0.338182,tcp,http,FIN,10,6,866,268,44.354815,254,252,18451.60352,5298.921875,2,1,34.187778,60.891602,1854.030732,89.670594,255,3093772265,1323368059,255,0.109934,0.033718,0.076216,87,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
121044,0.62224,tcp,-,FIN,10,8,564,354,27.320648,254,252,6531.241699,3985.600342,2,1,68.738222,87.958859,5419.19153,138.188047,255,2760305288,3475761413,255,0.051048,0.006519,0.044529,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
121046,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
121050,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
121054,0.18849,tcp,http,FIN,10,6,956,268,79.579817,254,252,36543.05078,9507.135742,2,1,19.338444,34.968,1030.112106,58.844582,255,706509426,1704292082,255,0.062957,0.013647,0.04931,96,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
121057,0.483232,ospf,-,INT,20,0,1040,0,39.318589,254,0,16356.5332,0.0,0,0,25.433264,0.0,28.871186,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
121061,1.228505,tcp,-,FIN,10,8,564,354,13.837957,254,252,3308.085693,2018.713745,2,1,134.903889,169.603141,8462.268558,254.556625,255,1886492551,2131600463,255,0.081354,0.041274,0.04008,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
121066,58.947353,ospf,-,INT,50,0,5400,0,0.83125,254,0,718.200195,0.0,0,0,1203.007375,0.0,1554.369625,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
121072,1.1e-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,5,2,2,2,2,2,0,0,0,3,2,0,Reconnaissance,1
121076,1.1e-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,5,2,2,2,2,2,0,0,0,3,2,0,Reconnaissance,1
121077,5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
121081,0.632039,tcp,-,FIN,10,8,564,354,26.897074,254,252,6429.98291,3923.80835,2,1,69.61,89.069711,5451.70563,139.132672,255,2542913507,2834025278,255,0.054382,0.008545,0.045837,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
121084,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,21,2,1,1,1,1,0,0,0,6,1,0,Reconnaissance,1
121092,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
121096,3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
121097,0.602566,tcp,http,FIN,10,6,946,268,24.893538,254,252,11311.62402,2973.947998,2,1,65.382778,107.793602,3701.72802,190.562609,255,2465294802,1927052982,255,0.1446,0.063593,0.081007,95,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
121098,1.230784,tcp,-,FIN,10,8,564,354,13.812334,254,252,3301.960205,2014.975708,2,1,134.352333,163.904719,7851.838529,256.658453,255,2419975850,2901626938,255,0.187656,0.08345,0.104206,56,44,0,0,1,1,2,1,1,1,0,0,0,1,1,0,Reconnaissance,1
121117,0.928383,tcp,http,FIN,10,8,876,354,18.311408,254,252,6798.917969,2671.311279,2,1,99.39,119.83057,5926.672192,209.657062,255,16794841,1204808622,255,0.184045,0.089561,0.094484,88,44,1,0,1,1,2,1,1,4,0,0,1,3,1,0,Reconnaissance,1
121118,1.120035,ospf,-,INT,28,0,3024,0,24.106388,254,0,20827.91992,0.0,0,0,41.482777,0.0,46.794559,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
121132,2.14998,tcp,-,FIN,10,8,564,354,7.90705,254,252,1890.250122,1153.499023,2,1,226.517778,295.214,13744.51989,452.117219,255,3980852143,2566471451,255,0.193548,0.083474,0.110074,56,44,0,0,4,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
121139,0.186228,tcp,http,FIN,10,6,806,268,80.546424,254,252,31187.57617,9622.612305,2,1,20.188667,33.521801,1091.7492,54.583695,255,1046193758,3409025674,255,0.038895,0.018616,0.020279,81,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
121143,0.648279,tcp,-,FIN,10,8,564,354,26.223277,254,252,6268.905762,3825.513428,2,1,71.255333,89.687289,5472.525992,135.047313,255,3069721084,2338569984,255,0.066988,0.020459,0.046529,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
121157,8e-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,6,2,2,1,1,8,0,0,0,4,1,0,Reconnaissance,1
121170,4e-06,udp,snmp,INT,2,0,136,0,250000.0006,254,0,136000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,68,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
121179,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,4,2,1,1,1,2,0,0,0,3,1,0,Reconnaissance,1
121181,6e-06,udp,-,INT,2,0,168,0,166666.6608,254,0,112000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,7,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
121199,8e-06,emcon,-,INT,2,0,180,0,125000.0003,254,0,90000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,9,8,8,10,0,0,0,8,10,0,Reconnaissance,1
121209,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
121223,9e-06,wb-mon,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Reconnaissance,1
121232,4e-06,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
121235,3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,8,1,1,1,0,0,0,1,1,0,Reconnaissance,1
121241,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
121242,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
121247,0.901843,tcp,-,FIN,10,8,564,354,18.850287,254,252,4506.327637,2749.924316,2,1,100.204778,118.25957,7249.321834,178.005844,255,3590839261,2174428316,255,0.091216,0.031175,0.060041,56,44,0,0,6,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
121249,8e-06,chaos,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,2,2,2,10,0,0,0,2,10,0,Reconnaissance,1
121253,3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
121259,3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
121264,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
121272,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
121279,8e-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
121287,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,5,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
121295,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
121306,0.884389,tcp,http,FIN,10,8,802,354,19.222311,254,252,6531.062988,2804.196045,2,1,96.007444,116.886,5314.209918,202.723656,255,1662441168,2167739792,255,0.139164,0.066174,0.07299,80,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
121309,5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,6,2,2,1,1,4,0,0,0,2,4,0,Reconnaissance,1
121316,0.199086,tcp,http,FIN,10,6,814,268,75.344325,254,252,29454.60742,9001.135742,2,1,20.273444,38.186,1052.407173,62.793121,255,3499497744,2312781722,255,0.055585,0.008149,0.047436,81,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
121320,1.037868,cbt,-,INT,4,0,360,0,2.890541,254,0,2081.189453,0.0,0,0,345.956,0.0,489.247187,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,9,8,8,10,0,0,0,8,10,0,Reconnaissance,1
121333,1.780461,tcp,-,FIN,10,8,564,354,9.548089,254,252,2282.554932,1392.897705,2,1,192.333333,242.605422,11571.80591,376.5585,255,1625224943,806991103,255,0.156565,0.082214,0.074351,56,44,0,0,1,1,1,1,1,1,0,0,0,1,4,0,Reconnaissance,1
121342,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,4,0,0,0,2,3,0,Reconnaissance,1
121363,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
121391,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,4,4,4,5,0,0,0,7,5,0,Reconnaissance,1
121410,1.693607,tcp,-,FIN,10,8,564,354,10.037748,254,252,2399.612305,1464.330322,2,1,184.960111,227.103719,10469.68957,351.464187,255,2380508608,230066007,255,0.235978,0.103876,0.132102,56,44,0,0,7,1,1,1,1,1,0,0,0,3,1,0,Reconnaissance,1
121413,1.512225,mux,-,INT,4,0,400,0,1.983832,254,0,1587.06543,0.0,0,0,504.075,0.0,712.866875,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,Reconnaissance,1
121420,7e-06,udp,-,INT,2,0,168,0,142857.1409,254,0,96000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0,Reconnaissance,1
121437,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,5,0,0,0,5,4,0,Reconnaissance,1
121443,3e-06,prm,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,Reconnaissance,1
